,profit,loss,signal,open_signal_price,close_signal_price,data
45,30,16,long,96.498,96.496,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:25:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
46,31,16,long,96.489,96.497,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:24:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
47,32,16,long,96.472,96.489,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:21:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
48,32,17,long,96.472,96.468,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:13:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
49,32,18,long,96.474,96.466,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 07:07:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
50,32,19,long,96.459,96.452,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 06:56:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [5, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [0, []]})
    "
51,33,19,long,96.44,96.452,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 06:51:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
52,34,19,long,96.418,96.444,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 06:47:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
53,35,19,short,96.448,96.426,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 06:14:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [1, [', NadarayaWatson']], 'SHORT ⬇': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', ScalpPro']], 'Нет сигнала': [0, []]})
    "
54,35,20,long,96.46,96.448,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 06:11:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
55,35,21,long,96.492,96.484,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 05:55:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', ScalpPro']], 'SHORT ⬇': [1, [', NadarayaWatson']], 'Нет сигнала': [0, []]})
    "
56,36,21,long,95.954,95.968,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 03:53:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [1, [', UMA']], 'Нет сигнала': [0, []]})
    "
57,37,21,long,95.952,95.958,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 03:52:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [1, [', UMA']], 'Нет сигнала': [0, []]})
    "
58,38,21,short,95.968,95.956,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 03:40:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
59,38,22,short,95.956,95.965,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 03:18:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
60,38,23,long,95.96,95.95,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 03:01:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
61,39,23,long,95.94,95.957,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 02:48:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
62,39,24,short,95.943,95.948,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 02:34:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
63,40,24,long,95.936,95.94,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 02:11:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
64,41,24,long,95.941,95.944,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 02:03:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
65,41,25,long,95.942,95.937,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 01:39:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
66,42,25,long,95.934,95.937,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 01:00:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
67,42,26,long,95.942,95.934,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 00:45:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [1, [', UMA']], 'Нет сигнала': [0, []]})
    "
68,42,27,long,95.97,95.96,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-29 00:28:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
69,42,28,long,95.95,95.9475,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:55:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
70,43,28,long,95.898,95.913,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:36:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
71,44,28,long,95.896,95.898,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:31:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [5, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [0, []]})
    "
72,45,28,long,95.882,95.896,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:26:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [5, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [0, []]})
    "
73,45,29,long,95.893,95.877,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:20:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
74,46,29,long,95.858,95.888,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:15:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
75,46,30,long,95.864,95.862,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 23:05:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
76,47,30,long,95.826,95.84,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 22:42:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [1, [', UMA']], 'Нет сигнала': [0, []]})
    "
77,47,31,long,95.894,95.874,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 22:27:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson']], 'SHORT ⬇': [1, [', ScalpPro']], 'Нет сигнала': [0, []]})
    "
78,47,32,long,95.83,95.822,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 22:00:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
79,48,32,long,95.812,95.83,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 21:57:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
80,49,32,short,95.868,95.859,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 20:42:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
81,50,32,short,95.862,95.856,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 20:13:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
82,50,33,short,95.854,95.864,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 20:11:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
83,50,34,short,95.852,95.87,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 20:07:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
84,51,34,short,95.888,95.868,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 19:56:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
85,52,34,long,95.852,95.878,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 19:19:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', ScalpPro']], 'SHORT ⬇': [1, [', NadarayaWatson']], 'Нет сигнала': [0, []]})
    "
86,53,34,short,95.85,95.824,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 19:04:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
87,53,35,short,95.78,95.802,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 18:28:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
88,53,36,short,95.762,95.8,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 18:27:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
89,53,37,short,95.714,95.756,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 18:19:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [0, []], 'SHORT ⬇': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'Нет сигнала': [1, [', Volume']]})
    "
90,54,37,long,95.798,95.832,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 18:05:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', UMA', ', NadarayaWatson', ', ScalpPro']], 'SHORT ⬇': [0, []], 'Нет сигнала': [1, [', Volume']]})
    "
91,55,37,long,95.779,95.804,"

Проверка сигнала:
    	Валютная пара: OANDA:AUDJPY"" таймфрейм: 0 days 00:01:00 время свечи: 2023-09-28 17:50:00
    	Есть ли сигнал: True
    	Показания индикаторов: {'LONG ⬆': [4, [', SuperOrderBlock', ', Volume', ', UMA', ', NadarayaWatson']], 'SHORT ⬇': [1, [', ScalpPro']], 'Нет сигнала': [0, []]})
    "
